name,padrillo,M,Dam_Mean_T3_BSN,Best_Foal_Bsn,mother,Momsiblings,uncles,M_age_at_birth,MomSib_Sibs_raced_at2y,MomSib_wnrs_STK_at2y,birth_eday,MomSib_wnrs3yo_at2y,sex,FathSibSTKWnrsPerOffs,FathSibSTKWnrShL4Gens,PS,PR,PRS,date,title,source,eday,auctionYear,auctionOrder,haras1,ageAtAuction,valueUSDB,pricePerBp,Sire_PS,f_STK_races_total_races,raced_won_g1_yn,cei_per_offs
NIKITA DADDY,DADDY LONG LEGS (USA),NIKOLAYEVNA,89.849358,,.090177476,-.080099478,.014103256,5.9041095,0,0,13aug2023,0,1,.039999999,.043624163,.047723584,.68328404,.032608762,"16 apr, 2025",Resumen - Gran Venta Anual De Productos Haras La Madrina,https://www.turfdiario.com/post/resumen-gran-venta-anual-de-productos-haras-la-madrina,16apr2025,2025,15,La Madrina,1.6767123,17977.822,15786.043,.31169292,.11702128,n-n-n,
SPLEND BLUES,LE BLUES,SPLENDA,90.767059,118.0899,-.18750119,.18377973,.052603833,14.926027,4,1,19aug2023,1,1,.042216361,.028455285,.039802119,.79566789,.031669267,"16 apr, 2025",Resumen - Gran Venta Anual De Productos Haras La Madrina,https://www.turfdiario.com/post/resumen-gran-venta-anual-de-productos-haras-la-madrina,16apr2025,2025,1,La Madrina,1.660274,34983.867,28181.98,.29454526,.097415507,n-n-n,4.0497055
EDI BEACH,TREASURE BEACH (GB),EDILIA,,,.14474452,-.080099478,.0085933059,4.0602741,0,0,16aug2023,0,1,.02601156,.0099337753,.035298634,.6767242,.023887441,"16 apr, 2025",Resumen - Gran Venta Anual De Productos Haras La Madrina,https://www.turfdiario.com/post/resumen-gran-venta-anual-de-productos-haras-la-madrina,16apr2025,2025,11,La Madrina,1.6684932,10689.516,15249.429,.069377482,.067374438,n-n-n,
ORGULLO,GOUVERNEUR MORRIS (USA),DINASTIA O,87.634834,,.11796352,-.080099478,.035709448,6.0383563,0,0,21aug2023,0,2,.016666668,.024691358,.049190018,.76239377,.037502162,"26 jun, 2025",Resumen - Gran Venta Estrellas Haras La Pasion E Invitados,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-haras-la-pasi%C3%B3n-e-invitados,26jun2025,2025,27,La Nora,1.849315,20781.25,5681.6875,.5633828,.21568628,n-n-n,
TRES RAICES,GOUVERNEUR MORRIS (USA),LOOK THE SKY,84.318626,,.11648738,-.080099478,.0028174594,5.0767121,0,0,12aug2023,0,2,.018348623,.024691358,.047980346,.75020027,.035994869,"26 jun, 2025",Resumen - Gran Venta Estrellas Haras La Pasion E Invitados,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-haras-la-pasi%C3%B3n-e-invitados,26jun2025,2025,28,La Nora,1.8739727,22760.418,6976.7358,.59263271,.22916667,n-n-n,
JUDAS,GOUVERNEUR MORRIS (USA),PLAGE MIDI,82.118225,,.060524464,-.080099478,.035757728,6.8273973,0,0,10aug2023,0,2,.018691588,.024691358,.051780503,.76282012,.039499208,"14 may, 2025",Resumen - Gran Venta Fallow Areco,https://www.turfdiario.com/post/resumen-gran-venta-fallow-areco,14may2025,2025,22,La Nora,1.7616439,26310.391,6801.0405,.59286928,.22916667,n-n-n,
ELLE MC,COSMIC TRIGGER,ELUDIBLE,,90.285225,-.21787328,.12284809,.0027317628,15.810959,5,0,11aug2023,2,1,.040160641,.035190616,.054583091,.72596234,.039625268,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,35,Abolengo,1.6630137,20009.293,8945.1758,.3358694,.1050249,n-n-n,.72046906
FULL MOON,COSMIC TRIGGER,THUNDERY FALLEN,,,-.18442297,-.080099478,.011064924,13.983562,0,0,13aug2023,0,1,.039920159,.035190616,.030396976,.4950327,.015047497,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,16,Abolengo,1.6575342,32014.869,37209.398,.33406505,.10488246,n-n-n,0
EXPRESS ONLINE,PNEUMATIC (USA),EXPRESA TODO,92.75972,74.131561,.087798357,-.080099478,.0086325184,6.0438356,1,0,17aug2023,0,1,0,0,.036092974,.7161032,.025846295,"01 jul, 2025",Resumen - Gran Venta Estrellas Del Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-del-haras-abolengo,01jul2025,2025,34,Abolengo,1.8739727,12791.358,7063.6123,.26607776,,n-n-n,
CHELA,COSMIC TRIGGER,CHARLOTTE CHANTAL,78.08532,105.79988,-.051186025,.17583032,-.018548481,11.008219,2,0,12aug2023,1,1,.039999999,.035190616,.052075516,.75223744,.039173152,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,23,Abolengo,1.660274,28013.01,13467.839,.3357999,.10492989,n-n-n,3.3751671
TERAPIA GRUPAL,UNCLE CHUCK (USA),TAORMINE,107.03574,105.56141,.082977057,.22346221,.024776615,11.969863,4,0,10aug2023,1,1,0,0,.10109492,.8184697,.082743123,"06 jul, 2025",Resumen - Gran Venta Otono Haras Vacacion,https://www.turfdiario.com/post/resumen-gran-venta-oto%C3%B1o-haras-vacaci%C3%B3n,06jul2025,2025,26,Vacacion,1.9068493,13610.655,4599.8252,.17931494,,y-n-n,2.9010582
BIG CRUSH,LE BLUES,BABBY CRUSH,102.89136,93.861786,.32069117,.075692847,.032362349,9.9287672,3,0,12aug2023,1,1,.042780749,.028455285,.092059359,.84009826,.077338904,"06 jul, 2025",Resumen - Gran Venta Otono Haras Vacacion,https://www.turfdiario.com/post/resumen-gran-venta-oto%C3%B1o-haras-vacaci%C3%B3n,06jul2025,2025,17,Vacacion,1.9013698,30245.902,11697.076,.29491195,.096722625,y-n-n,1.8691885
HOLD ME TIGHT,FORTIFY (USA),HAPPY EYES,,74.615395,.060819387,.050580472,.043699868,6.8520546,1,0,13aug2023,1,1,.082767978,.079710148,.10615023,.76323467,.081017539,"06 jul, 2025",Resumen - Gran Venta Otono Haras Vacacion,https://www.turfdiario.com/post/resumen-gran-venta-oto%C3%B1o-haras-vacaci%C3%B3n,06jul2025,2025,2,Vacacion,1.8986301,27221.311,9348.0068,.40577719,.14838013,n-n-n,1.0419731
GROSELLA,SEAHENGE (USA),GLOSSY LIPS,,,.064400434,.12898844,.048232414,7.0849314,1,0,16aug2023,1,1,.012605042,.013636364,.077885754,.79771137,.062130351,"06 jul, 2025",Resumen - Gran Venta Otono Haras Vacacion,https://www.turfdiario.com/post/resumen-gran-venta-oto%C3%B1o-haras-vacaci%C3%B3n,06jul2025,2025,41,Vacacion,1.8904109,12098.36,3996.2671,.15742129,.059382424,n-n-n,1.8921916
SECRETA CHUCK,UNCLE CHUCK (USA),INDIA SECRETA,77.072884,56.744217,-.030823767,-.080099478,.0078377351,10.967123,2,0,18aug2023,0,1,0,0,.03264403,.69312167,.022626285,"06 jul, 2025",Resumen - Gran Venta Otono Haras Vacacion,https://www.turfdiario.com/post/resumen-gran-venta-oto%C3%B1o-haras-vacaci%C3%B3n,06jul2025,2025,28,Vacacion,1.8849316,10081.967,8710.1377,.178359,,n-n-n,.0094899172
MARGARITTI,LUCULLAN (USA),MOZAMBICA,95.164238,,.1280185,-.080099478,.013508305,6.9534245,0,0,14aug2023,0,1,.028985508,.031746034,.092469111,.67105061,.062051453,"24 apr, 2025",Resumen Gran Venta Seleccion Del Haras La Pasion,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-del-haras-la-pasi%C3%B3n,24apr2025,2025,37,La Pasion,1.6958904,14487.654,9977.0811,.23786134,.080838323,n-n-n,
ILLEGALLY BLACK,GOUVERNEUR MORRIS (USA),ILLEGALLY BLONDE,119.65884,95.589333,.11217523,.025925934,.069444485,14.786302,5,0,14aug2023,0,1,.018018018,.024691358,.069621548,.7953977,.05537682,"26 jun, 2025",Resumen - Gran Venta Estrellas Haras La Pasion E Invitados,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-haras-la-pasi%C3%B3n-e-invitados,26jun2025,2025,10,La Pasion,1.8684932,25729.168,6046.0366,.59239632,.22448979,y-y-n,.73124313
GRAMMA,IL MERCATO,GRECIA CLASICA,,,.095505208,-.080099478,.013383657,4.9561644,1,0,13aug2023,0,1,.0069930069,.0080645159,.030224934,.81415087,.024607657,"24 apr, 2025",Resumen Gran Venta Seleccion Del Haras La Pasion,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-del-haras-la-pasi%C3%B3n,24apr2025,2025,30,La Pasion,1.6986301,11590.124,9275.3516,.045214131,.054913294,n-n-n,
DABLAMA,IL MERCATO,DESCONSOLADA,86.492783,,.090683162,-.080099478,.0086325184,6.0465755,0,0,11aug2023,0,1,.0070921984,.0080645159,.027427992,.7752198,.021262722,"26 jun, 2025",Resumen - Gran Venta Estrellas Haras La Pasion E Invitados,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-haras-la-pasi%C3%B3n-e-invitados,26jun2025,2025,11,La Pasion,1.8767123,4947.9165,4419.8257,.045411244,.055555556,n-n-n,
VERZINO,GOUVERNEUR MORRIS (USA),VENTURA OUT,100.15691,104.90475,.046767831,.15897088,-.02902244,9.9808216,3,0,03aug2023,1,2,.02020202,.024691358,.083601661,.81956488,.068516985,"24 apr, 2025",Resumen Gran Venta Seleccion Del Haras La Pasion,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-del-haras-la-pasi%C3%B3n,24apr2025,2025,10,La Pasion,1.7260274,24146.092,3163.5115,.6281507,.22916667,n-n-n,3.128751
SIFNOS,EQUAL STRIPES,SEXY BACK,103.12906,70.561607,.10679835,-.080099478,.019576132,9.9123287,1,0,27jul2023,0,2,.043331075,.022222223,.08017493,.78000492,.062536843,"24 apr, 2025",Resumen Gran Venta Seleccion Del Haras La Pasion,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-del-haras-la-pasi%C3%B3n,24apr2025,2025,21,La Pasion,1.7452055,49258.027,28750.541,.093729824,.086148091,y-n-n,.16419867
ONDA HIPPIE,IL MERCATO,ONDA CHIC,87.06601,98.20713,-.11609662,.052432284,.02258826,11.964383,4,0,26jul2023,0,1,.0076923077,.0080645159,.02823652,.76651406,.021643689,"20 jun, 2025",Resumen - Venta Copa Bullrich Junio,https://www.turfdiario.com/post/resumen-venta-copa-bullrich-junio,20jun2025,2025,12,La Pasion,1.9041096,10704.201,7729.3403,.037237778,.055555556,n-n-n,1.936783
CUMEIRA,IL MERCATO,CANDY POP,62.020584,,.10318014,-.080099478,.041523732,4.7945204,0,0,16jul2023,0,1,.0078740157,.0080645159,.027172513,.7536754,.020479254,"24 apr, 2025",Resumen Gran Venta Seleccion Del Haras La Pasion,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-del-haras-la-pasi%C3%B3n,24apr2025,2025,32,La Pasion,1.7753425,8692.5928,8141.4126,.039632574,.057324842,n-n-n,
LA LUZ DEL SOL,ANGIOLO,IGUALAME,84.538239,97.835449,-.050530851,-.013833597,-.018548481,11.019178,2,0,06aug2023,0,1,.046451613,.035812672,.029490747,.71542275,.021098351,"26 may, 2025",Resumen Venta De Mayo Haras Los Turfistas Y Haras Tres Jotas,https://www.turfdiario.com/post/resumen-venta-de-mayo-haras-los-turfistas-y-haras-tres-jotas,26may2025,2025,19,Tres Jotas,1.8054794,15606.896,34945.641,.072498053,.06813366,y-n-n,.79174781
VIENTO DE LOCURA,LE BLUES,CAYETANIA,95.393951,89.981537,.13482064,.080989018,.021903761,8.7506847,2,0,08aug2023,1,2,.043010753,.028455285,.07777591,.89999998,.069998316,"26 may, 2025",Resumen Venta De Mayo Haras Los Turfistas Y Haras Tres Jotas,https://www.turfdiario.com/post/resumen-venta-de-mayo-haras-los-turfistas-y-haras-tres-jotas,26may2025,2025,9,Tres Jotas,1.8,19508.619,8215.0078,.29794505,.097266883,n-n-n,2.4635637
PATIENCE ESCALIER,IL CAMPIONE (CHI),EVARTINA,63.672977,115.48549,-.18560463,.306844,.013629548,14.041096,6,0,17aug2023,2,2,.058333334,.063136458,.089702517,.89613116,.080385223,"26 may, 2025",Resumen Venta De Mayo Haras Los Turfistas Y Haras Tres Jotas,https://www.turfdiario.com/post/resumen-venta-de-mayo-haras-los-turfistas-y-haras-tres-jotas,26may2025,2025,1,Tres Jotas,1.7753425,66329.305,22095.086,.39840499,.12724307,n-n-n,2.0492661
LLUVIA DE CENIZAS,ANGIOLO,CATCH IT OUT,57.150368,,.092308134,-.080099478,.014103256,5.0273972,0,0,29aug2023,0,1,.045512009,.035812672,.035453808,.7563206,.026814444,"26 may, 2025",Resumen Venta De Mayo Haras Los Turfistas Y Haras Tres Jotas,https://www.turfdiario.com/post/resumen-venta-de-mayo-haras-los-turfistas-y-haras-tres-jotas,26may2025,2025,24,Tres Jotas,1.7424657,20288.965,37661.508,.070982724,.068340078,n-n-n,
TWEEDY GUY,UNCLE CHUCK (USA),TWEEDY LADY,104.57037,93.256332,-.023147464,.03191191,.035757728,10.983562,1,0,30jul2023,0,2,0,0,.051689368,.81386995,.042068422,"10 apr, 2025",Resumen - Venta Copa Bullrich Abril,https://www.turfdiario.com/post/resumen-venta-copa-bullrich-abril,10apr2025,2025,11,Santa Ines,1.6986301,15045.757,5690.5679,.18063483,,n-n-n,1.0866108
ARLINGTON,UNCLE CHUCK (USA),ARLARA (USA),82.30899,111.05527,-.10909152,.2396857,-.098637812,12.561644,3,0,31jul2023,0,2,0,0,.083763979,.81055206,.06789507,"01 jun, 2025",Resumen Gran Venta Selecta 2025 Del Haras Santa Ines,https://www.turfdiario.com/post/resumen-gran-venta-selecta-2025-del-haras-santa-in%C3%A9s,01jun2025,2025,23,Santa Ines,1.8383561,13072.223,3492.054,.18051454,,n-n-n,2.8582997
QUALITY MARK,PUERTO ESCONDIDO,QUEEN MARTA,63.721394,,.15442839,-.080099478,.014103256,5.7726026,0,0,22jul2023,0,2,.0093457941,.0094339624,.045899425,.7534132,.034581233,"01 jun, 2025",Resumen Gran Venta Selecta 2025 Del Haras Santa Ines,https://www.turfdiario.com/post/resumen-gran-venta-selecta-2025-del-haras-santa-in%C3%A9s,01jun2025,2025,38,Santa Ines,1.8630137,3921.6667,1941.3484,.11687599,.028657617,n-n-n,
SILKY RED,PUERTO ESCONDIDO,SILKY ROSE,101.34799,,.34665781,-.080099478,.014103256,6.9972601,0,0,26jul2023,0,2,.0092592593,.0094339624,.081849031,.75512606,.061806336,"01 jun, 2025",Resumen Gran Venta Selecta 2025 Del Haras Santa Ines,https://www.turfdiario.com/post/resumen-gran-venta-selecta-2025-del-haras-santa-in%C3%A9s,01jun2025,2025,39,Santa Ines,1.8520548,1307.2223,442.36093,.11267816,.029940119,y-n-n,
JOYA PORTEÑA,PUERTO ESCONDIDO,JOYA GAUCHA,88.98494,,.12693858,-.080099478,.0431275,8.7835617,0,0,30jul2023,0,1,.0091743115,.0094339624,.030886227,.76182944,.023530036,"01 jun, 2025",Resumen Gran Venta Selecta 2025 Del Haras Santa Ines,https://www.turfdiario.com/post/resumen-gran-venta-selecta-2025-del-haras-santa-in%C3%A9s,01jun2025,2025,52,Santa Ines,1.8410959,3921.6667,2567.3108,.11158623,.02980626,n-n-n,0
EMOTION BAIRES,PUERTO ESCONDIDO,ARGENTINIAN ROOTS (IRE),,,.27206424,-.080099478,-.098637812,6.4794521,0,0,26jul2023,0,1,.0092592593,.0094339624,.035815742,.7181136,.025719771,"01 jun, 2025",Resumen Gran Venta Selecta 2025 Del Haras Santa Ines,https://www.turfdiario.com/post/resumen-gran-venta-selecta-2025-del-haras-santa-in%C3%A9s,01jun2025,2025,51,Santa Ines,1.8520548,3620,2865.0012,.11267816,.029940119,n-n-n,
VELOCIDAD CRUCERO,ANGIOLO,DEAR BUBBLE,94.414024,86.415527,.024974138,.23951624,-.027624026,10.084931,1,0,16aug2023,1,2,.046094749,.035812672,.070443146,.85166329,.059993841,"02 jul, 2025",Resumen - Gran Venta Julio De Productos,https://www.turfdiario.com/post/resumen-gran-venta-julio-de-productos,02jul2025,2025,29,Sauce Grande,1.8794521,13817.887,8449.2324,.07331261,.068192892,n-n-n,3.5095229
THE GREAT WEEK,THE GREAT DAY,KASCHA (USA),,115.96506,-.28619707,.27837288,-.036521051,20.438356,10,2,23aug2023,2,2,.040540539,.059999999,.064735182,.86302918,.05586835,22-apr-25,Resumen - Gran Venta Seleccion Haras Firmamento,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-firmamento,,,8,Firmamento,,,,.43027797,.13235295,n-n-n,7.919168
CAPELO HIT,HIT IT A BOMB (USA),MISS CAPELA,101.24422,115.10578,-.10145217,.24665149,.017125316,19.917809,5,1,19aug2023,1,2,.036745407,.024822695,.071739331,.8320514,.059690811,"20 jun, 2025",Resumen - Venta Copa Bullrich Junio,https://www.turfdiario.com/post/resumen-venta-copa-bullrich-junio,20jun2025,2025,14,Firmamento,1.8383561,11677.311,2680.6208,.19496325,.076060459,y-y-n,4.3010964
THE GREAT BIA,THE GREAT DAY,VALDOBBIA,,87.039574,.083183259,.092293397,.013576828,7.9424658,3,0,16aug2023,1,1,.04225352,.059999999,.072498642,.86851352,.062966049,22-apr-25,Resumen - Gran Venta Seleccion Haras Firmamento,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-firmamento,,,34,Firmamento,,,,.43087634,.13846155,n-n-n,1.9758509
CASPIAN,REMOTE (GB),AVALONIA,102.64218,102.07612,.14615619,.076716468,.043788768,9.0356169,1,0,08aug2023,0,2,.062240664,.06167401,.10048927,.86923116,.087348409,"14 may, 2025",Resumen - Gran Venta Fallow Areco,https://www.turfdiario.com/post/resumen-gran-venta-fallow-areco,14may2025,2025,16,Embrujo,1.7671233,10719.048,3060.0586,.2555263,.094701983,y-n-n,
EMPIRE BOY,DABSTER (USA),EMPIRE BABY,65.534775,100.29594,-.16003764,.12437731,.02258826,12.975343,5,0,24aug2023,0,2,.085365854,.1,.10412893,.73854351,.076903746,"01 jul, 2025",Resumen - Gran Venta Estrellas Del Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-del-haras-abolengo,01jul2025,2025,32,Abolengo,1.8547945,41325.926,8622.4629,.47613999,.28282827,n-n-n,1.92084
IMPORTE EXACTO,COSMIC TRIGGER,IMPORTANT THING,82.240768,98.459755,-.21739691,.095662087,-.021695755,16.931507,5,1,18aug2023,1,2,.041666668,.038123168,.053714205,.75947756,.040794734,"01 jul, 2025",Resumen - Gran Venta Estrellas Del Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-estrellas-del-haras-abolengo,01jul2025,2025,11,Abolengo,1.8712329,12791.358,5599.5547,.34015033,.10476619,n-n-n,.86976182
ERFIRIA,PNEUMATIC (USA),ESMERALDA DAY,,97.499046,.065198034,.069249049,.029506214,5.838356,2,0,18aug2023,1,1,0,0,.052396845,.64385843,.033736151,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,64,Abolengo,1.6438357,8804.0889,3848.0071,.26596075,,n-n-n,1.9524939
SAYUMI,PNEUMATIC (USA),SA TALAIA,93.264763,111.64961,.31715322,.24982621,.03225679,9.063014,3,1,19aug2023,2,1,0,0,.098986417,.7070666,.069989987,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,4,Abolengo,1.6410959,88040.891,21251.383,.26584375,,y-n-n,13.40073
REGU,PNEUMATIC (USA),REFINED WITH GLORY,85.323013,111.98012,-.16751301,.54079962,-.009769462,13.890411,2,1,19aug2023,1,2,0,0,.083201654,.73047757,.060776941,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,17,Abolengo,1.6410959,40818.957,7480.9961,.26584375,,n-n-n,4.0610123
IKAL,PNEUMATIC (USA),ITALIAN STRIPE,82.643021,121.44668,-.2028802,.26785225,-.021695755,16.032877,7,0,21aug2023,2,1,0,0,.044856779,.72937077,.032717224,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,44,Abolengo,1.6356164,23210.779,8375.6611,.26560998,,n-n-n,3.8032005
BONUS TRACK,TREASURE BEACH (GB),BONICA NOIA,106.18737,102.55202,-.076680124,.3673932,-.0092175528,11.843836,4,0,21aug2023,2,2,.02586207,.0099337753,.084412344,.84807396,.071587913,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,29,Abolengo,1.6356164,12005.576,2805.1965,.069024563,.067223467,n-n-n,5.4689317
UNNA GENIA,PNEUMATIC (USA),UCRANIAN GIRL,84.916519,100.8044,-.17552871,.06691663,.013576828,14.071233,5,0,23aug2023,1,1,0,0,.030739324,.72441703,.02226809,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,33,Abolengo,1.630137,32014.869,17273.252,.26537639,,n-n-n,1.6469754
EXPRESSIVE GIRL,TREASURE BEACH (GB),EXPRESSIVE ONE,,92.75972,-.043072224,-.027827498,.032204203,10.821918,1,0,24aug2023,0,1,.025787966,.0099337753,.024831267,.6253562,.015528386,"9 apr, 2025",Resumen - Gran Venta Selecta Haras Abolengo,https://www.turfdiario.com/post/resumen-gran-venta-selecta-haras-abolengo,09apr2025,2025,30,Abolengo,1.6273973,15207.063,14835.878,.06887573,.067331165,n-n-n,.37565356
EQUITY PLAY,IL CAMPIONE (CHI),HARLAN CHOPERA,85.112602,87.725334,.012334287,-.0054252148,.049616568,11.071233,3,0,18aug2023,0,2,.058043119,.063136458,.085740462,.86117947,.073837928,"27 apr, 2025",Resumen - Gran Venta Seleccion Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-el-para%C3%ADso,27apr2025,2025,8,El Paraiso,1.6931506,54553.336,25698.215,.39815155,.12730728,n-n-n,.33776167
ARGUMENT WON,ANGIOLO,BLACKVEIL,83.727448,86.94265,.0023623705,-.014759503,.019125096,10.591781,1,0,18aug2023,0,2,.045859873,.035812672,.056694139,.76286411,.043249924,"23 mar, 2025",Resumen - Gran Venta Anual - Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-anual-haras-el-para%C3%ADso,23mar2025,2025,29,El Paraiso,1.5972602,14566.929,13121.073,.073200315,.068299808,n-n-n,.81160659
CARDO CASTILLA,STRATEGOS,SALLY ROSE,94.571472,125.71817,-.11019725,.24557982,.00083392113,12.057534,3,1,07aug2023,0,2,.032258064,.037500001,.086213082,.86827344,.074856527,"27 apr, 2025",Resumen - Gran Venta Seleccion Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-el-para%C3%ADso,27apr2025,2025,5,El Paraiso,1.7232877,72088.336,8070.4082,.48996457,.25675675,n-n-n,3.5919724
TAN GLORIOSO,MOOTASADIR (GB),AMAZING GLORIA,95.358391,91.525948,.11974013,-.018603031,.021903761,8.7589045,2,0,07aug2023,0,2,0,0,.055850558,.89999998,.050265502,"27 apr, 2025",Resumen - Gran Venta Seleccion Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-el-para%C3%ADso,27apr2025,2025,78,El Paraiso,1.7232877,13151.251,5540.9517,.061624438,.043478262,n-n-n,3.4509084
CIFRADO,STRATEGOS,SALICA HALO,95.488197,,.13094854,-.080099478,.019125096,5.8410959,0,0,08aug2023,0,2,.031914894,.037500001,.073854417,.89999998,.066468976,"27 apr, 2025",Resumen - Gran Venta Seleccion Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-selecci%C3%B3n-haras-el-para%C3%ADso,27apr2025,2025,41,El Paraiso,1.7205479,44811.668,6212.752,.48986712,.25675675,n-n-n,
TIBET,MOOTASADIR (GB),SWEET HOUSE,96.090919,93.836227,-.24508154,.039179109,.012802951,17.843836,7,0,10aug2023,0,2,0,0,.04449708,.89999998,.04004737,"23 mar, 2025",Resumen - Gran Venta Anual - Haras El Paraiso,https://www.turfdiario.com/post/resumen-gran-venta-anual-haras-el-para%C3%ADso,23mar2025,2025,37,El Paraiso,1.6191781,7874.0156,3961.3711,.061353296,.040816326,n-n-n,.75875783
