title,eday,year,genre,auctionOrder,haras1,name,padrilloAuction,yeguaAuction,studbook_id,birth_eday,PR,PS,PRS,valueUSDB,pricePerBp
Resumen Venta Primavera Online Haras El Paraiso,26sep2021,2021,Macho,10,El Paraiso,LEAR BLUE,LE BLUES,SERAS MI VIDA,415763,03sep2019,.66253555,.057106487,.037835076,9613.7119,2540.9521
Resumen Venta Primavera Online Haras El Paraiso,26sep2021,2021,Macho,6,El Paraiso,ACT OF STATE,ANGIOLO,STORMY ORIGINAL,416200,22sep2019,.70848817,.041418746,.029344691,10948.95,3731.1521
Resumen Venta Primavera Online Haras El Paraiso,26sep2021,2021,Hembra,18,El Paraiso,EXTRA EXTRA,IL CAMPIONE,SPIFFY,413526,11jul2019,.70314699,.048415933,.034043517,6409.1416,1882.6321
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,16,Carampangue,WAYCA AGAIN,SEEK AGAIN,WAYCA,413739,20jul2019,.60342091,.04284443,.025853224,8034.2578,3107.6426
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,2,Carampangue,WALNUT CREEK,ORPEN,WALLY NUT,417453,08oct2019,.50577396,.035471309,.017940465,29994.563,16718.943
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,20,Carampangue,NOCHE DE QUEDA,TRUE CAUSE,NOCHE DE ESTRELLAS,416214,28sep2019,.61838251,.046000283,.028445771,7337.9551,2579.6296
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,22,Carampangue,GOOD MOVE,SIGFRID,GRAN EVASORA,415477,01sep2019,.71358275,.012972213,.0092567476,1928.2218,2083.0447
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,19,Carampangue,PEAKY,VAGABUNDO INC,PERFECT SUNRISE,416099,06oct2019,.6731329,.015537276,.010458652,2142.4688,2048.5132
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,10,Carampangue,MARICELA,COSMIC TRIGGER,MANUSCRITA,,,,,,3749.3203,
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,12,Carampangue,NIGHT OF CANDY,SENOR CANDY,NOCHE OSCURA,,,,,,8569.875,
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,6,Carampangue,WATER POND,ORPEN,WATER SIDE,416218,18sep2019,.5573926,.12001015,.066892765,12319.195,1841.6334
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,15,Carampangue,CHARLIE’S CAUSE,TRUE CAUSE,CHARLIES SWORD,,,,,,5088.3633,
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,1,Carampangue,SOY GALES,ORPEN,SALSA INGLESA,419044,17nov2019,.62700164,.10693782,.067050189,28923.328,4313.6831
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,8,Carampangue,DANCING STYLE,SEEK AGAIN,DANCING FASHION,415110,18sep2019,.60727859,.062593453,.038011663,9641.1094,2536.3557
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,5,Carampangue,DON ADAMS,EQUAL STRIPES,DIA DE LA MADRE,417641,06nov2019,.82079977,.019291818,.015834719,6159.5977,3889.9319
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,7,Carampangue,WHISKY CANDY,SENOR CANDY,WHISKY MALT,,,,,,19282.219,
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,9,Carampangue,SPOTIFI,ORPEN,SPINNING BIKE,417459,17oct2019,.58191019,.05259341,.030604642,9105.4922,2975.1997
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,18,Carampangue,AMARAJE,SUGGESTIVE BOY,AMAYA,414525,16aug2019,.66883481,.078054033,.052205253,9373.3008,1795.4708
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,13,Carampangue,DARIO CATCHER,CATCHER IN THE RYE,SPINACH,,,,,,7498.6406,
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,11,Carampangue,SAVED AGAIN,SEEK AGAIN,SALVAGUARDIA,417457,23oct2019,.65187001,.057880923,.037730839,9641.1094,2555.2332
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,21,Carampangue,CREPES SUZETTE,SUGGESTIVE BOY,LEVURE,417166,25oct2019,.46297124,.030627446,.014179626,4338.499,3059.6709
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,3,Carampangue,CODE KEEPER,ORPEN,CODICIABLE,416208,26sep2019,.57360309,.046607211,.026734041,12854.813,4808.4063
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Macho,4,Carampangue,STRIPES,EQUAL STRIPES,SANDRINE,419046,13nov2019,.52294815,.037292909,.019502258,13390.43,6866.0918
Venta De Productos Haras Carampangue  Resumen,19sep2021,2021,Hembra,14,Carampangue,CONTAME AL OIDO,HURRICANE CAT,CONTA UN CUENTO,413352,08jul2019,.62064272,.12246943,.076009758,7230.832,951.3031
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,29,,EVER SEEN,JOHN F KENNEDY,EVER FINE,418148,26oct2019,.43183008,.025016569,.010802907,3235.8994,2995.397
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,27,,SERE BUENO,JOHN F KENNEDY,SERACINA,415819,13sep2019,.47059357,.038639821,.018183652,5716.7554,3143.8982
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,3,,EARTH AND FIRE,COSMIC TRIGGER,EARTHSHINE,418139,17oct2019,.71511292,.037323516,.026690528,7550.4316,2828.8806
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,21,,EVERY FIGHT,JOHN F KENNEDY,EVERY ROSE,415085,29aug2019,.48951223,.028748773,.014072876,4422.396,3142.4961
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,8,,NICKY'S LIGHT,LIZARD ISLAND,NICKYS SISTER,,,,,,7280.7734,
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,23,,ALWAYS MORE,COSMIC TRIGGER,ATOMIC BOOM,413638,29jul2019,.76052505,.040729981,.030976171,3397.6943,1096.8735
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,18,,THEO,LIZARD ISLAND,TUNEADA,413634,17jul2019,.62736166,.044935819,.02819101,4314.5327,1530.4641
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,16,,EVALUATIVO,COSMIC TRIGGER,EVITERNA,415436,06sep2019,.66058248,.038215391,.025244419,5501.0288,2179.1069
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,13,,CONSEJAL,LIZARD ISLAND,CHARLOTTE CHANTAL,417406,07oct2019,.77176023,.029191671,.022528971,4476.3276,1986.9207
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,9,,KAYMER,COSMIC TRIGGER,KYUSHU,413707,25jul2019,.75794148,.051419094,.038972665,8359.4063,2144.9409
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,37,,VENTAJA ABSOLUTA,JOHN F KENNEDY,SHY VENTAJERA,414080,03aug2019,.4890779,.046615366,.022798546,2804.446,1230.0986
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,11,,EMILY RICH,COSMIC TRIGGER,EMANECIDA,415817,12sep2019,.5642584,.022898542,.012920694,4314.5327,3339.2422
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,35,,GAITA LINDA,LIZARD ISLAND,GAITA BONITA,417407,04oct2019,.5724088,.022311369,.012771224,3289.8311,2575.9717
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,2,,EGYPTIAN SOUND,LONG ISLAND SOUND,EGYPTIAN QUEEN,418142,17oct2019,.63514411,.042990163,.027304949,8089.7485,2962.7407
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,19,,SEARCH VICTORY,JOHN F KENNEDY,SHE WILL BE,416437,21sep2019,.51360452,.034875125,.017912021,4476.3276,2499.0635
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,10,,COSTO FINAL,JOHN F KENNEDY,COSA NOBLE,415815,11sep2019,.51812822,.046681371,.024186935,6471.7988,2675.7415
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,24,,GALENICAL,JOHN F KENNEDY,GALENITA,415080,25aug2019,.40971601,.027853707,.011412109,3397.6943,2977.2712
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,31,,VINE POR TI,JOHN F KENNEDY,VINEDRESSER,414795,16aug2019,.52909952,.032636646,.017268034,2319.0613,1342.9794
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,22,,SAY IT SOON,LIZARD ISLAND,SAY IT RIGHT,414796,16aug2019,.67917925,.039752696,.026999205,6471.7988,2397.033
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,5,,COSTO FIJO,COSMIC TRIGGER,COSA BUENA,414428,12aug2019,.72858506,.036032449,.026252704,8359.4063,3184.2078
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,1,,GALERINDO,COSMIC TRIGGER,GALERISTA,415818,13sep2019,.67119986,.035198744,.023625392,7820.0903,3310.0361
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,30,,EMPEROR JOHN,JOHN F KENNEDY,EMPRESS FLASH,415434,05sep2019,.57090342,.039636385,.022628548,3235.8994,1430.0076
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,34,,DANCE KING,JOHN F KENNEDY,DANCING PARTNER,414797,17aug2019,.54211813,.066911884,.036274146,2319.0613,639.31519
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,4,,ELECTRA LIZ,LIZARD ISLAND,ELECTRA BASS,415439,07sep2019,.5509609,.031055052,.017110119,5662.8237,3309.6345
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,26,,ES LA MAXIMA,JOHN F KENNEDY,ESCRIBA MAXIMA,416022,06oct2019,.41849223,.02378865,.0099553652,3559.4893,3575.4482
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,20,,TA LINDA,LIZARD ISLAND,TA OCUPADA,414429,13aug2019,.61707288,.032233935,.019890686,4314.5327,2169.1221
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,25,,ULTRA KEY,JOHN F KENNEDY,ULTIMA OPCION,418143,20oct2019,.47259152,.027054572,.012785762,3235.8994,2530.8616
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,28,,INCLUDED,LIZARD ISLAND,INCLUDE ME,415440,07sep2019,.61510986,.032827463,.020192496,3235.8994,1602.5256
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,36,,IT LOOKS NICE,JOHN F KENNEDY,IT LOOKS FINE,417408,02oct2019,.50569189,.034993358,.017695857,3181.9678,1798.1428
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,32,,DEAR KATY,JOHN F KENNEDY,DEAR WENDY,415083,29aug2019,.46770409,.019675476,.0092023006,2319.0613,2520.0886
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,6,,ITOJE,JOHN F KENNEDY,ITALIAN STRIPE,417400,10oct2019,.54896349,.050726786,.027847154,8898.7236,3195.5596
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,33,,BRIGHT LIFE,LIZARD ISLAND,BRIGHT NIGHT,415429,03sep2019,.63886201,.03574542,.022836391,2480.8562,1086.3608
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,12,,NINER LONG,LONG ISLAND SOUND,NINER SPIRIT,417690,05oct2019,.61950165,.059973642,.037153769,8251.543,2220.9167
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,17,,GALORE,LIZARD ISLAND,GALA ACTION,415427,01sep2019,.5632816,.03333902,.018779255,4476.3276,2383.6555
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Hembra,7,,BETA LINDA,COSMIC TRIGGER,BETA LADY,415081,26aug2019,.61419708,.045963407,.028230591,11595.306,4107.355
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,15,,INTENSE KID,JOHN F KENNEDY,INTENSE STRIPES,414803,18aug2019,.57490313,.05998908,.034487911,5015.644,1454.3195
Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,15aug2021,2021,Macho,14,,ES EVENTUAL,COSMIC TRIGGER,EVENTUAL CHAMP,414081,03aug2019,.65253967,.048010528,.031328775,4476.3276,1428.8231
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,39,Varias Procedencias,OLIE BOY,ASIATIC BOY,MISS OLIE,415586,25sep2019,.60697508,.012914138,.0078385603,4046.5212,5162.3271
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,7,El Tala,SECRET RUNNER,STAR RUNNER,SECRETISIMA MANI,416067,14sep2019,.53088629,.0096751461,.0051364023,2077.9434,4045.5229
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,2,Aitue,HONEST CAUSE,TRUE CAUSE,HONNETE,416274,16oct2019,.60881764,.01167574,.0071083964,3554.3767,5000.251
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,22,Los Desagues,THE WITCH,LE SORTILEGE,FOX ON THE RUN,417581,05oct2019,.54279995,.0060192808,.0032672654,2570.0879,7866.1743
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,34,Vikeda,SOUTH ECLIPSE,SOUTHERN CAT,ETIQUETADA,416248,05oct2019,.71076024,.015873889,.011282529,2241.9915,1987.1356
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,30,Tres Jotas,PURO FRANCESCO,ANGIOLO,IRISADA,419098,09nov2019,.69553798,.047539342,.03306542,5468.272,1653.7737
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,16,Las Raices,ENDORFIN,ENDORSEMENT,FOG MOON,417486,17oct2019,.57515687,.016192054,.0093129715,4593.3486,4932.2051
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,1,La Tigra,LIGHT RAY,CATCHER IN THE RYE,STORMY MIRA,416380,22sep2019,.59376216,.026465312,.015714101,10389.717,6611.7153
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,8,La Tigra,CARAMELO SMOCK,STORM EMBRUJADO,AMIRAHY,417497,04oct2019,.6036045,.014244491,.0085980389,5140.1758,5978.312
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,15,Las Raices,BLUE RYE,CATCHER IN THE RYE,MEGABLUE,417484,15oct2019,.69970226,.017190047,.012027915,3554.3767,2955.1064
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,6,El Tala,CORONADA STAR,STAR RUNNER,CORSARINA,419279,09nov2019,.57652915,.0062443842,.0036000696,1695.1643,4708.6987
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,24,Martin Fierro,LA BALTA,SAFETY CHECK,STORMY BECAUSE,418538,27oct2019,.54436231,.023637526,.012867378,5960.4165,4632.1919
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,33,Vikeda,BANQUERO SPRING,GREENSPRING,BEAUTIFUL STAR,414152,14aug2019,.75584483,.032437049,.024517376,4538.6655,1851.2036
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,20,Los Desagues,MONEY FIL,FILOSO EMPEROR,E MONEY,419570,26jul2019,.45861989,.016159832,.0074112206,2570.0879,3467.8335
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,21,Los Desagues,SIN CHAMUYO,FILOSO EMPEROR,CHAMUYETA,414305,28jul2019,.66448623,.015810486,.01050585,2734.136,2602.489
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,5,Don Mateo,CAMBALACHE MAD,CONVERSOR,ALEJADA TOSS,419372,03oct2019,.29414919,.0084745418,.0024927796,1640.4816,6580.9331
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,27,Orilla Del Monte,LOCK JAW,CURLINELLO,LITTLE PASSION,419213,07sep2019,.59261984,.025734179,.015250585,2843.5015,1864.5197
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,1,Aitue,SUGGESTIVE SUN,SUGGESTIVE BOY,CHASSING THE SUN,,,,,,3171.5977,
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,17,Los Desagues,FILOSO TRICK,FILOSO EMPEROR,AISLADA TRICK,416679,17aug2019,.58105874,.022528356,.013090299,2460.7224,1879.8062
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,9,La Tigra,CATCHER TRIUNFAL,CATCHER IN THE RYE,FIGURA TRIUNFAL,415416,11sep2019,.65015662,.022898104,.014887353,8202.4082,5509.6484
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,10,La Tigra,CENTELLA LIVE,ENDORSEMENT,LIVEALIFE,,,,,,9132.0137,
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,29,Principal,BURAQ,CATCHER IN THE RYE,GONE TO BRAZIL,425953,28jul2019,.71485233,.038488869,.027513858,4648.0313,1689.3419
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,35,Vikeda,SOUTH SUREÑO,SOUTHERN CAT,STRIP,415668,15sep2019,.70777851,.020360818,.014410949,2077.9434,1441.9198
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,19,Los Desagues,VIGGO,FILOSO EMPEROR,TOQUETEA PLUS,417550,20oct2019,.48501158,.012926076,.0062692962,2734.136,4361.1528
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,25,Orilla Del Monte,QUEEP SEEKING,SEEK AGAIN,QUEEP ROYAL,419217,15aug2019,.6952731,.050156832,.034872696,4976.1274,1426.9408
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,36,Varias Procedencias,BAHAM KDDIM,TANTOS ANOS,BUENA DICHA,,,,,,1749.847,
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,31,Tres Jotas,TONDO DANI,ANGIOLO,IGUALAME,414770,22aug2019,.75201952,.042693488,.032106336,4866.7622,1515.826
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,13,La Tigra,MISS HECHICERA,CATCHER IN THE RYE,MISS LANDRISCINA,416382,22sep2019,.56366909,.021398505,.012061676,7327.4844,6075.0137
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,32,Vikeda,AMERICAN IMP,MOST IMPROVED,LEYENDA AMERICANA,413794,02aug2019,.6054467,.030598195,.018525576,1749.847,944.55743
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,3,Chemeco,WILD TURKEY,LIZARD ISLAND,WOW EM NOW,414863,15aug2019,.74572474,.046507444,.034681752,2734.136,788.35004
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,38,Varias Procedencias,EL LONELY,SAFETY CHECK,LONELY LEADER,414387,10aug2019,.66876715,.032556467,.021772696,2952.8669,1356.2247
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,26,Orilla Del Monte,FILLY KENNEDY,JOHN F KENNEDY,FIRE BREEZE,418797,18oct2019,.51842529,.022923069,.011883899,4538.6655,3819.1721
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,12,La Tigra,SEÑOR SMOCK,VIEJO SMOCKING,CADENCY,418926,03nov2019,.48296791,.014185658,.0068512177,1968.5779,2873.3254
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Hembra,14,La Tigra,QUE FORTUNA,GRAND REWARD,QUE CASUAL,413886,21jul2019,.56828779,.052160431,.029642137,8311.7734,2804.0398
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,4,Chenaut,SOFT ROCK,SENOR CANDY,GIANTS BABE,,,,,,3007.5496,
Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,06aug2021,2021,Macho,23,Maria Alicia,DON’T SETTLE,DONT WORRY,LOVE SEATTLE,,,,,,2296.6743,
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,56,Tres Jotas,EL CISNE,ANGIOLO,MARY CASSATT,421624,08jul2020,.82619983,.036311608,.030000644,3159.4033,1053.1118
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,58,Varias Procedencias,CLETITO B,ASIATIC BOY,MISS OLIE,423693,03oct2020,.58686155,.013364663,.0078432066,2000.9554,2551.1956
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Hembra,38,El Gusy,SECRET MESSAGE,SIR WINSALOT,SECRET OBSESSION,421158,02aug2020,.71581125,.014025837,.010039852,2106.2688,2097.9082
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Hembra,41,El Turf,NATURAL NUT,CIMA DE TRIOMPHE,NIGHT NURSE,424962,30jul2020,.69248736,.03777799,.02616078,1527.0449,583.71533
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,42,La Gringa,SEATTLE STAY,SEATTLE FITZ,NO LA DEJES IR,422458,04oct2020,.66341436,.015592545,.010344318,1369.0747,1323.504
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,51,Recoveco,BOBBY BACCALIERI,WINNING PRIZE,BEAUTIFUL EYES,422727,07sep2020,.72222179,.026317455,.01900704,1527.0449,803.41016
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,43,La Leyenda,CANDYDREAM,SENOR CANDY,CANDY KISSES,,,,,,4001.9109,
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Hembra,37,El Gusy,COME DANCING,SOUTHERN CAT,CASUAL LOOK,421016,16aug2020,.64551258,.015422786,.0099556018,1211.1046,1216.5057
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,35,El Gusy,NINJA WAY,HAT NINJA,FAIRY AWAY,,,,,,1211.1046,
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Hembra,47,La Leyenda,SOL LUNAR,SENOR CANDY,SOL Y SOL,,,,,,4001.9109,
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,55,Recoveco,REI DI ROMA,WINNING PRIZE,ROMAN EMILY,,,,,,1842.9852,
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,39,El Turf,DILEMAS,WINNING PRIZE,DANICA,424949,07sep2020,.69880646,.047496628,.033190951,1579.7017,475.94348
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,54,Recoveco,NORDIC HERO,SECURITY RISK,NORDIC BEAUTY,421942,04aug2020,.76933897,.032713898,.025168076,2053.6121,815.95911
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,32,Costa Del Rio,AQUA BOY,INTERACTION,ARROGANTA,421354,05oct2020,.7208221,.11260507,.081168227,1527.0449,188.13333
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Hembra,40,El Turf,CULTURA DUBAI,DUBAI THUNDER,CIMA CULTURAL,424947,18oct2020,.61687744,.058424387,.036040686,1632.3584,452.92102
Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,22jul2021,2021,Macho,59,Varias Procedencias,CONTRA RELOJ,WINNING PRIZE,SANTA ADORADA,421909,16jul2020,.76147401,.032416798,.02468455,1842.9852,746.61487
