name,padrillo,M,birth_eday,sex,PR,PS,PRS,Haras,value,valueUSDB,pricePerBp,title,source,auctionOrder,studbook_id,year,date
exitos,il campione,shoptilyoudrop,16sep2019,Macho,.7437067,.074674904,.055536225,El Paraiso,18500,9880.7598,1779.1558,Resumen Venta Primavera Online Haras El Paraiso,https://www.turfdiario.com/resumen-venta-primavera-online-haras-el-paraiso/,13,416188,2021,"26 sep, 2021"
el sinsacate,il campione,sinalina,19sep2019,Macho,.79871023,.15473284,.1235867,El Paraiso,60000,37258.797,3014.7903,Resumen Gran Venta Seleccion  Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-seleccion-haras-el-paraiso/,13,416191,2021,"24 apr, 2021"
areco mio,angiolo,spore,10sep2019,Macho,.71186119,.042925023,.030556658,El Paraiso,8000,4967.8394,1625.7797,Resumen Gran Venta Seleccion  Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-seleccion-haras-el-paraiso/,74,416194,2021,"24 apr, 2021"
el eminente,il campione,bagshawe,21sep2019,Macho,.77195072,.13529626,.10444205,El Paraiso,26000,16145.479,1545.8792,Resumen Gran Venta Seleccion  Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-seleccion-haras-el-paraiso/,16,416197,2021,"24 apr, 2021"
el atlas,il campione,silver house,21sep2019,Macho,.78419,.12395069,.097200893,El Paraiso,20000,12419.599,1277.7247,Resumen Gran Venta Seleccion  Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-seleccion-haras-el-paraiso/,12,416198,2021,"24 apr, 2021"
act of state,angiolo,stormy original,22sep2019,Macho,.68063599,.039105956,.02661692,El Paraiso,20500,10948.95,4113.5303,Resumen Venta Primavera Online Haras El Paraiso,https://www.turfdiario.com/resumen-venta-primavera-online-haras-el-paraiso/,6,416200,2021,"26 sep, 2021"
code keeper,orpen,codiciable,26sep2019,Macho,.59485787,.090805173,.054016173,Carampangue,24000,12854.813,2379.8081,Venta De Productos Haras Carampangue  Resumen,https://www.turfdiario.com/venta-de-productos-haras-carampange-resumen/,3,416208,2021,"19 sep, 2021"
noche de queda,true cause,noche de estrellas,28sep2019,Hembra,.63181198,.038325965,.024214804,Carampangue,13700,7337.9551,3030.3591,Venta De Productos Haras Carampangue  Resumen,https://www.turfdiario.com/venta-de-productos-haras-carampange-resumen/,20,416214,2021,"19 sep, 2021"
water pond,orpen,water side,18sep2019,Macho,.57069439,.074087799,.04228149,Carampangue,23000,12319.195,2913.6143,Venta De Productos Haras Carampangue  Resumen,https://www.turfdiario.com/venta-de-productos-haras-carampange-resumen/,6,416218,2021,"19 sep, 2021"
fulford,full mast,great tradition,09oct2019,Macho,.71520376,.049178895,.035172932,Tres Jotas,12300,7626.0327,2168.1538,"Gran Venta Productos 2019 Haras Orilla Del Monte, Chenaut Y Tres Jotas  Resumen",https://www.turfdiario.com/gran-venta-productos-2019-haras-orilla-del-monte-chenaut-y-tres-jotas-resumen/,14,416225,2021,"16 may, 2021"
guapo spring,greenspring,getmykicks,20sep2019,Macho,.7336964,.0453608,.033281054,Vikeda,6600,4094.9612,1230.4181,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,19,416242,2021,"23 apr, 2021"
tramposo spring,greenspring,thunder royale,06oct2019,Macho,.72219503,.047135811,.034041248,Vikeda,7500,4653.3647,1366.9783,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,29,416244,2021,"23 apr, 2021"
south eclipse,southern cat,etiquetada,05oct2019,Macho,.70728284,.028995909,.020508308,Vikeda,4100,2241.9915,1093.2113,Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,https://www.turfdiario.com/light-ray-fue-precio-maximo-en-la-venta-de-racehorse-resumen/,34,416248,2021,"6 aug, 2021"
south eclipse,southern cat,etiquetada,05oct2019,Macho,.68609416,.027899155,.019141447,Vikeda,4000,2481.7947,1296.5554,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,25,416248,2021,"23 apr, 2021"
kosaka,seattle fitz,kokola,20sep2019,Hembra,.60169643,.034688435,.020871907,La Providencia,37500,23509.438,11263.675,Resumen Gran Venta Anual Online Haras La Providencia,https://www.turfdiario.com/resumen-gran-venta-anual-online-haras-la-providencia/,17,416255,2021,"9 may, 2021"
espejado,galicado,embellece,20sep2019,Macho,.80675459,.040851139,.032956842,El Turf,12400,6896.6787,2092.6394,Gran Venta De Productos 2019 Haras El Turf  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-el-turf-resumen/,4,416259,2021,"8 jul, 2021"
honest cause,true cause,honnete,16oct2019,Hembra,.61392802,.010819746,.0066425456,Aitue,6500,3554.3767,5350.9258,Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,https://www.turfdiario.com/light-ray-fue-precio-maximo-en-la-venta-de-racehorse-resumen/,2,416274,2021,"6 aug, 2021"
tweedy sun,il campione,tweedy halo,09sep2019,Macho,.74724942,.06671501,.049852751,Santa Ines,10000,6089.0742,1221.4119,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,40,416280,2021,"19 may, 2021"
arese,john f kennedy,ardana,10sep2019,Macho,.53468585,.028616874,.015301038,Santa Ines,15000,9133.6113,5969.2759,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,27,416281,2021,"19 may, 2021"
elisenda,il campione,elkhorn gal,14sep2019,Hembra,.5870626,.06215094,.036486492,Las Retamas,11000,6697.9814,1835.7428,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,31,416284,2021,"19 may, 2021"
ramelot,manipulator,romanara,29sep2019,Macho,.85770249,.039681908,.034035273,Avourneen,8000,5333.3013,1566.9923,Resumen Gran Venta De Productos 2019 Haras Avourneen,https://www.turfdiario.com/resumen-gran-venta-de-productos-2019-haras-avourneen/,4,416289,2021,"10 apr, 2021"
ems,catcher in the rye,elementary,17sep2019,Hembra,.83591342,.017536398,.01465891,Avourneen,15000,9999.9395,6821.748,Resumen Gran Venta De Productos 2019 Haras Avourneen,https://www.turfdiario.com/resumen-gran-venta-de-productos-2019-haras-avourneen/,9,416291,2021,"10 apr, 2021"
quicktime,daniel boone,queen dalilla,17sep2019,Macho,.60875124,.08203771,.049940556,Santa Maria De Araras,22000,14447.204,2892.8801,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,11,416301,2021,"12 apr, 2021"
haliax,daniel boone,honey happy,19sep2019,Macho,.68768054,.1247494,.085787736,Santa Maria De Araras,25500,16745.623,1951.9833,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,1,416305,2021,"12 apr, 2021"
celtic sound,daniel boone,cincidella,20sep2019,Macho,.66245353,.091519326,.0606273,NN Criador,11700,7279.1147,1200.6332,Resumen Gran Venta Polla Carnaval,https://www.turfdiario.com/resumen-gran-venta-polla-carnaval/,27,416306,2021,"3 may, 2021"
quebeck,cisne branco,queen cabaret,22sep2019,Macho,.53430432,.061375543,.032793216,Santa Maria De Araras,18500,12148.785,3704.6641,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,10,416308,2021,"12 apr, 2021"
quibbler,daniel boone,quindici,24sep2019,Macho,.65668952,.11754915,.077193297,Santa Maria De Araras,8600,5647.5435,731.6106,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,14,416310,2021,"12 apr, 2021"
clandestino soy,daniel boone,cirandinha,25sep2019,Macho,.63347828,.095371149,.060415551,Santa Maria De Araras,26000,17073.969,2826.0884,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,15,416311,2021,"12 apr, 2021"
vexillatio,daniel boone,villard,27sep2019,Macho,.71706307,.13543236,.097113542,Santa Maria De Araras,8800,5778.8813,595.06439,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,24,416314,2021,"12 apr, 2021"
amiguito millonario,grand reward,amiguita esperanza,01oct2019,Macho,.63073063,.04806684,.030317228,Don Nico,14000,7999.5078,2638.6013,Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-estrellas-resumen-2/,1,416354,2021,"1 jul, 2021"
amiguito patricio,endorsement,la twistera,25sep2019,Macho,.71963018,.039670352,.028547982,Don Nico,29000,16570.41,5804.4067,Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-estrellas-resumen-2/,2,416357,2021,"1 jul, 2021"
amiguita luz de neon,todo un amiguito,luz de neon,13sep2019,Hembra,.61990803,.057693105,.035764419,Don Nico,13000,7428.1147,2076.9565,Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-estrellas-resumen-2/,6,416358,2021,"1 jul, 2021"
pistera guapa,daniel boone,performance best,17sep2019,Hembra,.58642566,.064173386,.03763292,Santa Maria De Araras,11300,7420.6094,1971.84,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,29,416364,2021,"12 apr, 2021"
traicionera mia,daniel boone,tattoum,20sep2019,Hembra,.5896616,.067313597,.039692242,Santa Maria De Araras,6300,4137.1538,1042.308,Resumen  Gran Venta Anual Santa Maria De Araras,https://www.turfdiario.com/resumen-gran-venta-anual-santa-maria-de-araras/,7,416365,2021,"12 apr, 2021"
light ray,catcher in the rye,stormy mira,22sep2019,Macho,.60704947,.021022467,.012761678,La Tigra,19000,10389.717,8141.3408,Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,https://www.turfdiario.com/light-ray-fue-precio-maximo-en-la-venta-de-racehorse-resumen/,1,416380,2021,"6 aug, 2021"
miss hechicera,catcher in the rye,miss landriscina,22sep2019,Hembra,.57074064,.015522681,.0088594249,La Tigra,13400,7327.4844,8270.835,Light Ray Fue Precio Maximo En La Venta De Racehorse / Resumen,https://www.turfdiario.com/light-ray-fue-precio-maximo-en-la-venta-de-racehorse-resumen/,13,416382,2021,"6 aug, 2021"
search victory,john f kennedy,she will be,21sep2019,Macho,.53774309,.023084339,.012413444,Abolengo,10000,5539.1338,4462.2056,Gran Venta Estrellas Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-estrellas-haras-abolengo-resumen/,21,416437,2021,"27 jun, 2021"
search victory,john f kennedy,she will be,21sep2019,Macho,.52948892,.024945049,.013208127,Abolengo,8300,4476.3276,3389.0708,Beta Linda El Precio Mas Alto En La Venta De Abolengo / Resumen,https://www.turfdiario.com/beta-linda-el-precio-mas-alto-en-la-venta-de-abolengo-resumen/,19,416437,2021,"15 aug, 2021"
bebelo,john f kennedy,baby way,26sep2019,Macho,.5353176,.024540251,.013136828,Abolengo,8300,4597.481,3499.6887,Gran Venta Estrellas Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-estrellas-haras-abolengo-resumen/,32,416438,2021,"27 jun, 2021"
valorativo,equal stripes,valnerina,26sep2019,Macho,.42823935,.043569822,.018658312,Abolengo,40000,26099.438,13988.103,Resumen Gran Venta Selecta Haras Abolengo Y Haras Vacacion,https://www.turfdiario.com/resumen-gran-venta-selecta-haras-abolengo-y-haras-vacacion/,33,416439,2021,"29 mar, 2021"
altedo,catcher in the rye,alzehba,14sep2019,Macho,.71557373,.084044844,.060140282,Santa Ines,22500,11955.408,1987.9202,Venta Copa Bullrich Septiembre  Resumen,https://www.turfdiario.com/venta-copa-bullrich-septiembre-resumen/,3,416447,2021,"29 sep, 2021"
altedo,catcher in the rye,alzehba,14sep2019,Macho,.71591413,.08258751,.059125565,Santa Ines,48000,29227.555,4943.3022,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,5,416447,2021,"19 may, 2021"
endless road,hurricane cat,enjoy love,16sep2019,Macho,.68940377,.076248661,.052566115,Santa Ines,30000,18663.367,3550.4558,Gran Venta Copa Bullrich Mayo  Dia 3  Resumen,https://www.turfdiario.com/gran-venta-copa-bullrich-mayo-dia-3-resumen/,112,416448,2021,"21 may, 2021"
el namber uan,hurricane cat,la compadrada,17sep2019,Macho,.71928412,.072859697,.052406821,Santa Ines,25000,15222.686,2904.7146,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,19,416449,2021,"19 may, 2021"
hawaiian love,hurricane cat,hawaian sunset,13sep2019,Hembra,.69511962,.059766803,.041545078,El Mallin,20000,10627.029,2557.9514,Venta Copa Bullrich Septiembre  Resumen,https://www.turfdiario.com/venta-copa-bullrich-septiembre-resumen/,27,416482,2021,"29 sep, 2021"
surf rock,hurricane cat,surf girl,08sep2019,Macho,.80929011,.069627978,.056349233,El Mallin,18000,11198.021,1987.2534,Gran Venta Copa Bullrich Mayo  Dia 3  Resumen,https://www.turfdiario.com/gran-venta-copa-bullrich-mayo-dia-3-resumen/,114,416483,2021,"21 may, 2021"
wishful thinking,fragotero,way of living,06sep2019,Macho,.72941148,.089121841,.065006495,El Mallin,10000,6089.0742,936.68707,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,48,416484,2021,"19 may, 2021"
absenta,fragotero,lulee,15sep2019,Hembra,.67103571,.038072821,.025548222,El Mallin,2700,1494.2896,584.88983,Venta Copa Bullrich Junio  Resumen,https://www.turfdiario.com/venta-copa-bullrich-junio-resumen/,33,416486,2021,"25 jun, 2021"
absenta,fragotero,lulee,15sep2019,Hembra,.66914105,.038284641,.025617825,El Mallin,10000,6089.0742,2376.8896,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,49,416486,2021,"19 may, 2021"
solomeo,hit it a bomb,miss seiter,14sep2019,Macho,.8522718,.15026301,.12806493,El Mallin,11000,6843.2344,534.35663,Gran Venta Copa Bullrich Mayo  Dia 3  Resumen,https://www.turfdiario.com/gran-venta-copa-bullrich-mayo-dia-3-resumen/,132,416488,2021,"21 may, 2021"
la cameron,hurricane cat,la streep,14sep2019,Hembra,.73759311,.091531552,.067513041,El Mallin,9500,5910.0664,875.39624,Gran Venta Copa Bullrich Mayo  Dia 3  Resumen,https://www.turfdiario.com/gran-venta-copa-bullrich-mayo-dia-3-resumen/,147,416489,2021,"21 may, 2021"
tom blake,hurricane cat,surf point,12sep2019,Macho,.75756717,.1084166,.082132861,El Mallin,93000,56628.391,6894.73,Venta Copa Bullrich Mayo Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen/,1,416490,2021,"19 may, 2021"
say much,seek again,soy altruista,22jul2019,Macho,.77111447,.042321824,.03263497,Tres Jotas,10300,6386.0273,1956.8051,"Gran Venta Productos 2019 Haras Orilla Del Monte, Chenaut Y Tres Jotas  Resumen",https://www.turfdiario.com/gran-venta-productos-2019-haras-orilla-del-monte-chenaut-y-tres-jotas-resumen/,18,416526,2021,"16 may, 2021"
splendid seiver,super saver,esplendida halo,08oct2019,Macho,.72928119,.028532105,.020807927,Firmamento,36000,19425.9,9335.8174,Gran Venta Primavera Haras Firmamento  Resumen,https://www.turfdiario.com/gran-venta-primavera-haras-firmamento-resumen/,19,416538,2021,"13 oct, 2021"
cosas mayores,john f kennedy,miss adria,27aug2019,Hembra,.52966756,.025338901,.013421194,Don Yayo,5400,3350.4229,2496.3672,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,10,416558,2021,"23 apr, 2021"
festejemos,manipulator,eye of stone,26sep2019,Macho,.6612891,.030839039,.020393521,Don Yayo,12300,7631.5186,3742.1292,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,3,416564,2021,"23 apr, 2021"
festejemos,manipulator,eye of stone,26sep2019,Macho,.66296738,.030773129,.02040158,Don Yayo,11500,6911.2495,3387.605,Gran Venta Fallow Republica  Resumen,https://www.turfdiario.com/gran-venta-fallow-republica-resumen-2/,38,416564,2021,"15 jun, 2021"
alegria extrema,winning prize,indignity,25sep2019,Hembra,.60525268,.020065641,.012144784,Don Yayo,3900,2419.7498,1992.4191,Gran Venta De Productos 2019 Haras Don Yayo Y Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2019-haras-don-yayo-y-haras-vikeda-resumen/,9,416567,2021,"23 apr, 2021"
alegria extrema,winning prize,indignity,25sep2019,Hembra,.60475945,.020794809,.012575857,Don Yayo,4000,2403.9128,1911.53,Gran Venta Fallow Republica  Resumen,https://www.turfdiario.com/gran-venta-fallow-republica-resumen-2/,39,416567,2021,"15 jun, 2021"
il capitano,bodemeister,equal pretty,12oct2019,Macho,.66538274,.034763414,.023130976,La Pasion,32500,18958.584,8196.1885,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,36,416609,2021,"28 apr, 2021"
leonides,bodemeister,le chat assassin,10oct2019,Macho,.65342391,.040395513,.026395394,La Pasion,26000,14856.229,5628.3418,Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-estrellas-resumen-2/,17,416610,2021,"1 jul, 2021"
ibizkus,bodemeister,infusion,10oct2019,Macho,.62126863,.02611471,.01622425,La Pasion,45000,26250.346,16179.697,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,35,416611,2021,"28 apr, 2021"
vanisha,bodemeister,vecinita,09oct2019,Hembra,.54316634,.021607557,.011736498,La Pasion,24000,14000.185,11928.758,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,50,416612,2021,"28 apr, 2021"
dixie cup,bodemeister,dixie ready,06oct2019,Macho,.64284277,.075591959,.048593745,La Pasion,45000,26250.346,5402.001,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,33,416613,2021,"28 apr, 2021"
eufemio,bodemeister,embrida,06oct2019,Macho,.67227924,.035544086,.023895551,La Pasion,13000,7583.4336,3173.5757,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,34,416614,2021,"28 apr, 2021"
tomasiri,easing along,taba is back,08oct2019,Macho,.72527385,.044456616,.032243222,La Pasion,20000,11666.82,3618.3792,Resumen  Venta Seleccion Productos 2019 Haras La Pasion,https://www.turfdiario.com/resumen-venta-seleccion-productos-2019-haras-la-pasion/,7,416616,2021,"28 apr, 2021"
